record_id,state_ut,state_code,district,city_or_town,source_type,source_subtype,season,sample_date,pH,tds_mg_L,turbidity_NTU,total_hardness_mg_L,chloride_mg_L,nitrate_mg_L,fluoride_mg_L,arsenic_ug_L,uranium_ug_L,iron_mg_L,fecal_coliform_MPN_100mL,arsenic_mg_L,uranium_mg_L,has_chemical_hazard,has_biological_hazard,has_physical_issue,do_not_boil,boil_recommended,breach_details,alert_category,action_code,display_color,is_potable
IWQ-43177,Uttar Pradesh,UP,Kannauj,Kannauj,Surface water,River,Post-monsoon,2024-10-23,7.86,334.5,14.39,114.9,51.9,1.01,0.538,0.24,3.47,0.035,1068.8,0.00024,0.00347,False,True,True,False,True,Coliform: 1068 MPN (Max: 0); Turbidity: 14.39 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43178,Uttar Pradesh,UP,Ghaziabad,Ghaziabad,Groundwater,Bore well,Post-monsoon,2024-10-11,7.5,469.6,0.54,124.8,75.6,12.39,0.711,0.09,0.62,0.184,24.9,9e-05,0.00062,False,True,False,False,True,Coliform: 24 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43179,Uttar Pradesh,UP,Mathura,Mathura,Groundwater,Hand pump,Post-monsoon,2024-11-07,7.48,2486.2,3.46,785.6,332.8,216.04,0.539,0.59,0.35,0.094,0.0,0.00059,0.00035,True,False,True,True,False,Nitrate: 216.04 mg/L (Max: 45); TDS: 2486.2 mg/L (Max: 2000),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43180,Uttar Pradesh,UP,Moradabad,Moradabad,Groundwater,Bore well,Pre-monsoon,2024-05-28,7.26,1687.3,1.89,1665.2,367.8,21.77,0.151,0.18,2.79,0.052,0.0,0.00018,0.00279,False,False,True,False,False,None,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-43181,Uttar Pradesh,UP,Prayagraj,Prayagraj,Piped tap water,Municipal tap,Pre-monsoon,2024-04-17,7.87,186.6,3.16,83.3,40.7,10.31,1.637,7.66,0.29,0.501,15.3,0.00766,0.00029,True,True,False,True,False,Fluoride: 1.637 mg/L (Max: 1.5); Coliform: 15 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43182,Uttar Pradesh,UP,Mathura,Mathura,Groundwater,Hand pump,Pre-monsoon,2024-04-21,8.04,175.4,1.57,64.9,18.2,6.39,0.485,6.06,0.63,0.066,0.0,0.00606,0.00063,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43183,Uttar Pradesh,UP,Lucknow,Lucknow,Groundwater,Dug well,Post-monsoon,2024-11-28,7.21,193.9,20.18,59.0,55.7,5.37,0.225,0.21,0.63,0.151,0.0,0.00021,0.00063,False,False,True,False,False,Turbidity: 20.18 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-43184,Uttar Pradesh,UP,Mathura,Mathura,Surface water,Canal,Post-monsoon,2024-11-15,7.0,1154.4,90.34,460.0,145.0,2.01,0.192,0.56,5.11,0.025,2945.5,0.00056,0.00511,False,True,True,False,True,Coliform: 2945 MPN (Max: 0); Turbidity: 90.34 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43185,Uttar Pradesh,UP,Aligarh,Aligarh,Groundwater,Hand pump,Pre-monsoon,2024-06-11,7.57,479.4,8.72,175.5,60.7,8.09,6.276,1.77,3.1,0.078,0.0,0.00177,0.0031,True,False,True,True,False,Fluoride: 6.276 mg/L (Max: 1.5); Turbidity: 8.72 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43186,Uttar Pradesh,UP,Etawah,Etawah,Groundwater,Hand pump,Pre-monsoon,2024-06-10,7.38,232.5,2.75,179.4,22.8,27.5,0.304,0.43,9.15,0.115,0.0,0.00043,0.00915,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43187,Uttar Pradesh,UP,Kannauj,Kannauj,Surface water,Pond/Lake,Pre-monsoon,2024-05-05,8.17,130.6,9.58,57.2,22.6,14.79,0.719,1.4,0.66,0.17,50430.6,0.0014,0.00066,False,True,True,False,True,Coliform: 50430 MPN (Max: 0); Turbidity: 9.58 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43188,Uttar Pradesh,UP,Gonda,Gonda,Piped tap water,Municipal tap,Post-monsoon,2024-11-09,7.74,498.9,0.22,183.1,85.1,27.91,0.377,4.29,0.93,0.125,0.0,0.00429,0.00093,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43189,Uttar Pradesh,UP,Meerut,Meerut,Piped tap water,Municipal tap,Post-monsoon,2024-10-09,7.19,213.3,0.17,93.5,32.4,2.81,0.518,0.05,2.34,0.628,0.0,5e-05,0.00234,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43190,Uttar Pradesh,UP,Sitapur,Sitapur,Surface water,River,Pre-monsoon,2024-04-13,7.68,587.6,7.13,249.0,92.2,61.77,0.819,0.32,2.53,0.19,210.7,0.00032,0.00253,True,True,True,True,False,Nitrate: 61.77 mg/L (Max: 45); Coliform: 210 MPN (Max: 0); Turbidity: 7.13 NTU (Max: 5.0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43191,Uttar Pradesh,UP,Gautam Buddh Nagar,Noida,Groundwater,Bore well,Pre-monsoon,2024-05-21,7.58,871.5,2.99,258.1,103.7,27.78,0.553,2.23,5.15,0.093,5.2,0.00223,0.00515,False,True,False,False,True,Coliform: 5 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43192,Uttar Pradesh,UP,Kanpur Nagar,Kanpur,Groundwater,Hand pump,Pre-monsoon,2024-06-01,7.95,573.6,16.59,409.6,134.4,5.11,0.086,2.63,3.8,0.172,27.3,0.00263,0.0038,False,True,True,False,True,Coliform: 27 MPN (Max: 0); Turbidity: 16.59 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43193,Uttar Pradesh,UP,Basti,Basti,Groundwater,Dug well,Pre-monsoon,2024-06-19,8.21,698.4,1.66,364.5,126.1,103.56,0.837,0.58,5.48,0.527,0.0,0.00058,0.00548,True,False,False,True,False,Nitrate: 103.56 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43194,Uttar Pradesh,UP,Hardoi,Hardoi,Piped tap water,Municipal tap,Post-monsoon,2024-11-24,8.41,93.1,0.13,37.7,11.3,13.16,0.692,1.98,2.2,0.021,0.0,0.00198,0.0022,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43195,Uttar Pradesh,UP,Bulandshahr,Bulandshahr,Groundwater,Dug well,Pre-monsoon,2024-04-05,6.73,380.5,2.09,203.8,65.0,293.01,0.363,1.88,6.39,0.123,0.0,0.00188,0.00639,True,False,False,True,False,Nitrate: 293.01 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43196,Uttar Pradesh,UP,Ayodhya,Ayodhya,Groundwater,Dug well,Pre-monsoon,2024-04-01,7.31,307.4,0.84,153.5,60.4,38.21,0.27,0.76,3.84,0.147,0.0,0.00076,0.00384,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43197,Uttar Pradesh,UP,Banda,Banda,Groundwater,Dug well,Pre-monsoon,2024-06-10,7.4,123.6,1.67,48.4,11.6,108.13,0.952,4.64,5.23,0.514,0.0,0.00464,0.00523,True,False,False,True,False,Nitrate: 108.13 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43198,Uttar Pradesh,UP,Banda,Banda,Piped tap water,Municipal tap,Post-monsoon,2024-11-19,7.68,286.8,0.43,104.3,37.1,5.55,0.56,2.02,2.69,0.071,0.0,0.00202,0.00269,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43199,Uttar Pradesh,UP,Lucknow,Lucknow,Piped tap water,Municipal tap,Post-monsoon,2024-10-18,8.08,302.4,0.83,188.5,52.7,11.09,0.319,0.35,1.98,0.103,0.0,0.00035,0.00198,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43200,Uttar Pradesh,UP,Lakhimpur Kheri,Lakhimpur,Piped tap water,Municipal tap,Pre-monsoon,2024-04-23,7.89,592.9,0.31,288.4,92.4,19.34,0.121,1.09,6.45,0.174,0.0,0.00109,0.00645,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43201,Uttar Pradesh,UP,Mainpuri,Mainpuri,Groundwater,Bore well,Pre-monsoon,2024-05-19,7.2,222.2,4.01,107.1,46.4,12.76,0.612,8.69,8.11,0.094,0.0,0.00869,0.00811,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43202,Uttar Pradesh,UP,Prayagraj,Prayagraj,Groundwater,Hand pump,Pre-monsoon,2024-04-04,7.65,152.6,1.75,57.0,14.7,40.33,0.47,3.81,0.74,0.078,0.0,0.00381,0.00074,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43203,Uttar Pradesh,UP,Hardoi,Hardoi,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-19,7.68,58.1,0.6,20.6,9.1,24.94,0.765,1.59,0.17,0.045,0.0,0.00159,0.00017,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43204,Uttar Pradesh,UP,Lucknow,Lucknow,Piped tap water,Municipal tap,Pre-monsoon,2024-06-14,7.74,67.9,1.17,29.7,10.1,38.72,0.645,0.65,6.41,0.01,0.0,0.00065,0.00641,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43205,Uttar Pradesh,UP,Kanpur Nagar,Kanpur,Groundwater,Hand pump,Pre-monsoon,2024-04-14,7.25,491.0,0.98,119.0,132.4,44.13,0.657,0.84,8.52,0.039,0.0,0.00084,0.00852,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43206,Uttar Pradesh,UP,Mirzapur,Mirzapur,Piped tap water,Municipal tap,Pre-monsoon,2024-04-16,7.86,188.0,0.16,131.4,31.2,1.7,0.63,7.13,4.31,0.144,0.0,0.00713,0.00431,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43207,Uttar Pradesh,UP,Unnao,Unnao,Groundwater,Bore well,Pre-monsoon,2024-06-26,7.0,1033.0,2.75,437.0,252.6,12.53,1.162,13.4,1.75,0.141,0.0,0.0134,0.00175,True,False,False,True,False,Arsenic: 13.4 ug/L (Max: 10),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43208,Uttar Pradesh,UP,Lucknow,Lucknow,Groundwater,Dug well,Post-monsoon,2024-11-12,7.45,377.4,2.15,131.0,122.9,17.8,0.559,3.03,0.8,0.373,0.0,0.00303,0.0008,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43209,Uttar Pradesh,UP,Sitapur,Sitapur,Piped tap water,Municipal tap,Post-monsoon,2024-10-27,8.12,162.4,1.38,52.2,29.8,5.95,0.143,1.14,2.85,0.028,0.0,0.00114,0.00285,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43210,Uttar Pradesh,UP,Mirzapur,Mirzapur,Piped tap water,Municipal tap,Pre-monsoon,2024-04-18,7.03,512.5,1.73,166.9,63.7,42.91,0.123,0.6,0.73,0.034,0.0,0.0006,0.00073,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43211,Uttar Pradesh,UP,Bulandshahr,Bulandshahr,Groundwater,Dug well,Post-monsoon,2024-10-02,7.05,195.4,3.21,74.4,31.9,6.68,0.23,0.2,0.51,0.03,0.0,0.0002,0.00051,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43212,Uttar Pradesh,UP,Varanasi,Varanasi,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-21,7.98,520.6,0.61,191.4,64.2,5.71,0.107,0.4,0.43,0.027,0.0,0.0004,0.00043,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43213,Uttar Pradesh,UP,Lalitpur,Lalitpur,Groundwater,Bore well,Pre-monsoon,2024-05-21,7.54,1525.3,2.98,722.2,349.7,6.45,0.341,3.43,0.87,0.066,0.0,0.00343,0.00087,False,False,True,False,False,None,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-43214,Uttar Pradesh,UP,Bulandshahr,Bulandshahr,Groundwater,Bore well,Post-monsoon,2024-11-20,6.86,417.7,1.83,195.4,73.9,4.42,0.33,2.17,0.35,0.11,0.0,0.00217,0.00035,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43215,Uttar Pradesh,UP,Etawah,Etawah,Groundwater,Bore well,Post-monsoon,2024-10-23,7.36,511.7,18.61,202.5,92.8,11.16,2.002,0.68,9.87,0.175,0.0,0.00068,0.00987,True,False,True,True,False,Fluoride: 2.002 mg/L (Max: 1.5); Turbidity: 18.61 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43216,Uttar Pradesh,UP,Lalitpur,Lalitpur,Groundwater,Dug well,Pre-monsoon,2024-05-14,7.42,208.7,4.59,85.5,55.4,36.88,0.302,1.27,13.8,1.911,0.0,0.00127,0.0138,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43217,Uttar Pradesh,UP,Lucknow,Lucknow,Groundwater,Dug well,Post-monsoon,2024-10-03,7.27,337.1,5.8,187.1,43.0,1.8,1.731,0.93,3.94,0.087,0.0,0.00093,0.00394,True,False,True,True,False,Fluoride: 1.731 mg/L (Max: 1.5); Turbidity: 5.8 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43218,Uttar Pradesh,UP,Raebareli,Raebareli,Piped tap water,Municipal tap,Pre-monsoon,2024-05-28,7.21,128.5,0.61,56.0,19.1,17.61,0.406,0.2,5.48,0.156,0.0,0.0002,0.00548,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43219,Uttar Pradesh,UP,Sonbhadra,Robertsganj,Groundwater,Dug well,Post-monsoon,2024-10-10,7.53,897.5,5.65,487.1,219.4,38.2,0.759,1.49,4.5,0.829,0.0,0.00149,0.0045,False,False,True,False,False,Turbidity: 5.65 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-43220,Uttar Pradesh,UP,Firozabad,Firozabad,Surface water,Pond/Lake,Pre-monsoon,2024-04-24,7.69,310.9,97.58,203.6,49.3,48.18,2.7,2.09,4.93,0.145,28365.5,0.00209,0.00493,True,True,True,True,False,Fluoride: 2.7 mg/L (Max: 1.5); Nitrate: 48.18 mg/L (Max: 45); Coliform: 28365 MPN (Max: 0); Turbidity: 97.58 NTU (Max: 5.0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43221,Uttar Pradesh,UP,Aligarh,Aligarh,Piped tap water,Municipal tap,Post-monsoon,2024-10-21,7.74,400.2,0.44,219.8,65.2,11.96,0.874,10.03,22.71,0.08,0.0,0.01003,0.02271,True,False,False,True,False,Arsenic: 10.03 ug/L (Max: 10),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43222,Uttar Pradesh,UP,Kannauj,Kannauj,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-04-28,7.56,905.2,0.38,346.6,135.6,6.16,0.757,2.52,2.53,0.126,0.0,0.00252,0.00253,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43223,Uttar Pradesh,UP,Ghazipur,Ghazipur,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-05-02,7.47,684.1,0.53,207.9,156.1,55.28,0.511,5.36,1.99,0.03,0.0,0.00536,0.00199,True,False,False,True,False,Nitrate: 55.28 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43224,Uttar Pradesh,UP,Saharanpur,Saharanpur,Surface water,Canal,Pre-monsoon,2024-05-12,8.25,543.5,77.99,309.4,103.6,7.6,0.326,0.29,2.91,0.26,960.1,0.00029,0.00291,False,True,True,False,True,Coliform: 960 MPN (Max: 0); Turbidity: 77.99 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43225,Uttar Pradesh,UP,Banda,Banda,Groundwater,Bore well,Post-monsoon,2024-11-23,7.4,226.5,0.69,138.1,24.1,8.45,1.321,2.41,5.34,0.112,0.0,0.00241,0.00534,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43226,Uttar Pradesh,UP,Muzaffarnagar,Muzaffarnagar,Groundwater,Hand pump,Pre-monsoon,2024-04-17,8.32,429.0,4.62,83.9,37.9,29.54,0.099,3.44,6.53,0.267,0.0,0.00344,0.00653,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43227,Uttar Pradesh,UP,Firozabad,Firozabad,Piped tap water,Municipal tap,Post-monsoon,2024-10-12,7.67,98.5,0.22,56.0,30.9,5.85,0.552,0.78,2.9,0.019,0.0,0.00078,0.0029,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43228,Uttar Pradesh,UP,Sonbhadra,Robertsganj,Surface water,Pond/Lake,Pre-monsoon,2024-04-20,8.02,288.2,6.39,206.8,48.9,7.64,0.396,0.04,0.33,0.052,4525.0,4e-05,0.00033,False,True,True,False,True,Coliform: 4525 MPN (Max: 0); Turbidity: 6.39 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43229,Uttar Pradesh,UP,Lucknow,Lucknow,Groundwater,Dug well,Pre-monsoon,2024-04-06,6.77,692.9,3.92,403.0,120.1,9.01,0.611,0.02,1.04,0.239,0.0,2e-05,0.00104,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43230,Uttar Pradesh,UP,Baghpat,Baghpat,Surface water,Pond/Lake,Pre-monsoon,2024-06-03,7.71,680.5,76.12,178.0,119.2,8.84,0.313,1.31,0.91,0.839,3885.2,0.00131,0.00091,False,True,True,False,True,Coliform: 3885 MPN (Max: 0); Turbidity: 76.12 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43231,Uttar Pradesh,UP,Lucknow,Lucknow,Piped tap water,Municipal tap,Pre-monsoon,2024-05-04,7.17,1139.9,1.35,433.0,131.1,33.19,0.687,0.61,0.72,0.241,0.0,0.00061,0.00072,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43232,Uttar Pradesh,UP,Banda,Banda,Surface water,River,Pre-monsoon,2024-06-27,7.37,477.5,37.42,229.2,96.9,7.75,0.326,0.63,0.38,0.043,424.2,0.00063,0.00038,False,True,True,False,True,Coliform: 424 MPN (Max: 0); Turbidity: 37.42 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43233,Uttar Pradesh,UP,Shahjahanpur,Shahjahanpur,Groundwater,Dug well,Post-monsoon,2024-11-19,7.29,284.2,2.0,57.8,24.7,21.23,0.563,2.98,5.99,0.079,0.0,0.00298,0.00599,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43234,Uttar Pradesh,UP,Aligarh,Aligarh,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-05-19,6.81,326.7,0.32,107.3,33.4,1.87,1.212,8.37,1.03,0.038,0.0,0.00837,0.00103,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43235,Uttar Pradesh,UP,Gautam Buddh Nagar,Noida,Surface water,River,Post-monsoon,2024-11-03,7.49,492.5,28.62,134.6,90.4,5.25,0.607,5.14,0.27,0.117,2846.9,0.00514,0.00027,False,True,True,False,True,Coliform: 2846 MPN (Max: 0); Turbidity: 28.62 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43236,Uttar Pradesh,UP,Etawah,Etawah,Groundwater,Bore well,Pre-monsoon,2024-05-23,7.1,627.9,3.17,215.3,62.6,4.39,0.12,19.5,4.72,0.017,25.4,0.0195,0.00472,True,True,False,True,False,Arsenic: 19.5 ug/L (Max: 10); Coliform: 25 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43237,Uttar Pradesh,UP,Sonbhadra,Robertsganj,Groundwater,Dug well,Pre-monsoon,2024-04-02,7.23,304.6,1.64,146.7,51.8,78.55,0.308,1.35,3.06,0.175,0.0,0.00135,0.00306,True,False,False,True,False,Nitrate: 78.55 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43238,Uttar Pradesh,UP,Lucknow,Lucknow,Groundwater,Bore well,Pre-monsoon,2024-04-15,7.34,413.6,0.31,268.9,85.2,16.18,0.133,2.15,8.35,0.895,0.0,0.00215,0.00835,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43239,Uttar Pradesh,UP,Lucknow,Lucknow,Groundwater,Bore well,Pre-monsoon,2024-05-21,7.66,1751.4,10.92,387.7,269.9,27.34,0.389,0.61,0.38,0.947,21.5,0.00061,0.00038,False,True,True,False,True,Coliform: 21 MPN (Max: 0); Turbidity: 10.92 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43240,Uttar Pradesh,UP,Lucknow,Lucknow,Groundwater,Dug well,Pre-monsoon,2024-04-16,7.32,390.6,4.61,220.0,89.5,55.28,0.288,6.14,28.1,0.158,0.0,0.00614,0.0281,True,False,False,True,False,Nitrate: 55.28 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43241,Uttar Pradesh,UP,Kannauj,Kannauj,Groundwater,Dug well,Post-monsoon,2024-11-22,6.74,204.2,3.2,134.3,30.6,18.36,0.73,4.83,1.03,0.446,0.0,0.00483,0.00103,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43242,Uttar Pradesh,UP,Lucknow,Lucknow,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-06-09,7.53,258.1,0.67,105.2,67.2,15.57,0.899,5.25,0.75,0.187,0.0,0.00525,0.00075,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-43243,Uttar Pradesh,UP,Baghpat,Baghpat,Groundwater,Dug well,Pre-monsoon,2024-05-01,6.63,319.7,0.48,141.2,53.9,119.86,0.035,35.64,0.62,0.048,0.0,0.03564,0.00062,True,False,False,True,False,Arsenic: 35.64 ug/L (Max: 10); Nitrate: 119.86 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-43244,Uttar Pradesh,UP,Lakhimpur Kheri,Lakhimpur,Surface water,Canal,Pre-monsoon,2024-06-24,8.05,643.3,4.71,401.3,80.4,30.35,0.562,2.4,0.44,0.074,3774.6,0.0024,0.00044,False,True,False,False,True,Coliform: 3774 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43245,Uttar Pradesh,UP,Etawah,Etawah,Surface water,River,Post-monsoon,2024-11-19,6.9,146.3,13.4,49.0,22.4,5.9,1.468,0.95,1.11,0.026,2398.9,0.00095,0.00111,False,True,True,False,True,Coliform: 2398 MPN (Max: 0); Turbidity: 13.4 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43246,Uttar Pradesh,UP,Hapur,Hapur,Piped tap water,Municipal tap,Post-monsoon,2024-10-24,7.57,525.2,0.32,212.4,46.8,13.22,0.09,0.04,1.96,0.016,8.6,4e-05,0.00196,False,True,False,False,True,Coliform: 8 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43247,Uttar Pradesh,UP,Bulandshahr,Bulandshahr,Groundwater,Hand pump,Post-monsoon,2024-10-12,7.66,457.1,13.11,262.7,43.9,23.51,0.631,2.04,1.48,0.222,0.0,0.00204,0.00148,False,False,True,False,False,Turbidity: 13.11 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-43248,Uttar Pradesh,UP,Lucknow,Lucknow,Surface water,Canal,Pre-monsoon,2024-04-28,7.24,249.7,12.74,122.8,36.3,35.36,0.569,1.13,0.19,0.385,983.1,0.00113,0.00019,False,True,True,False,True,Coliform: 983 MPN (Max: 0); Turbidity: 12.74 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-43249,Uttar Pradesh,UP,Aligarh,Aligarh,Groundwater,Bore well,Pre-monsoon,2024-06-18,7.73,249.8,4.8,85.3,43.5,30.39,1.219,3.94,0.8,0.199,2.9,0.00394,0.0008,False,True,False,False,True,Coliform: 2 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
