record_id,csv_category,engine_category,csv_action_code,engine_action_code,csv_do_not_boil,engine_do_not_boil,csv_is_potable,engine_severity,primary_contaminant,ph,turbidity_ntu,tds_mg_L,total_hardness_mg_L,chloride_mg_L,fluoride_mg_L,arsenic_ug_L,arsenic_mg_L,iron_mg_L,uranium_ug_L,uranium_mg_L,nitrate_mg_L,fecal_coliform_MPN_100mL,state_ut,district,category_match,action_match,do_not_boil_match,anti_boil_violation
IWQ-37959,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.16,1.25,2834.7,979.7,349.8,3.174,1.16,0.00116,0.195,0.51,0.00051,307.06,0.0,Tamil Nadu,Salem,True,True,True,False
IWQ-37960,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.55,3.0,311.3,60.8,71.9,0.781,0.24,0.00024,0.759,1.73,0.00173,21.7,0.0,Tamil Nadu,Sivagangai,True,True,True,False
IWQ-37961,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.46,5.29,789.1,257.4,205.7,1.331,0.35,0.00035,0.067,10.18,0.01018,68.28,0.0,Tamil Nadu,Chennai,True,True,True,False
IWQ-37962,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.99,0.49,278.4,73.8,49.0,0.615,0.66,0.00066,0.11,2.11,0.00211,24.18,0.0,Tamil Nadu,Tenkasi,True,True,True,False
IWQ-37963,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.41,39.12,862.3,311.8,196.9,0.263,1.12,0.00112,0.263,2.34,0.00234,8.53,14585.8,Tamil Nadu,Tiruchirappalli,True,True,True,False
IWQ-37964,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.23,4.52,329.5,195.3,33.0,0.284,0.04,4e-05,0.03,3.03,0.00303,22.3,21.0,Tamil Nadu,Tirunelveli,True,True,True,False
IWQ-37965,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Total Dissolved Solids (TDS),7.58,3.14,2103.1,528.8,298.7,0.304,0.21,0.00021,0.133,2.81,0.00281,16.1,0.0,Tamil Nadu,Kanchipuram,True,True,True,False
IWQ-37966,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.13,4.69,254.8,140.9,51.7,0.55,0.45,0.00045,0.127,5.4,0.0054,113.05,1.0,Tamil Nadu,Ranipet,True,True,True,False
IWQ-37967,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.92,3.19,310.4,90.1,49.2,0.201,0.44,0.00044,0.319,6.15,0.00615,28.9,38.6,Tamil Nadu,Chennai,True,True,True,False
IWQ-37968,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.6,2.48,1345.4,648.1,153.1,0.088,2.73,0.00273,0.099,0.81,0.00081,14.45,8.3,Tamil Nadu,Ranipet,True,True,True,False
IWQ-37969,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.58,0.54,383.6,190.0,40.5,0.607,0.03,3e-05,0.117,1.4,0.0014,8.47,0.0,Tamil Nadu,Madurai,True,True,True,False
IWQ-37970,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.43,0.78,381.8,179.7,61.1,0.159,2.11,0.00211,0.021,0.22,0.00022,36.82,9.8,Tamil Nadu,Chennai,True,True,True,False
IWQ-37971,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.27,0.31,379.3,153.0,81.1,0.46,0.92,0.00092,0.113,0.56,0.00056,26.98,0.0,Tamil Nadu,Tenkasi,True,True,True,False
IWQ-37972,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.64,4.05,470.3,191.2,73.8,1.412,0.99,0.00099,0.082,0.13,0.00013,44.95,0.0,Tamil Nadu,Cuddalore,True,True,True,False
IWQ-37973,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.61,0.46,617.6,195.3,103.4,1.841,0.14,0.00014,0.122,20.42,0.02042,428.04,0.0,Tamil Nadu,Karur,True,True,True,False
IWQ-37974,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.21,2.0,218.3,44.1,30.5,0.781,0.02,2e-05,0.039,0.7,0.0007,10.08,0.0,Tamil Nadu,Chennai,True,True,True,False
IWQ-37975,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.01,7.63,348.8,173.5,70.3,0.531,0.07,7e-05,0.004,3.22,0.00322,16.05,3201.7,Tamil Nadu,Ariyalur,True,True,True,False
IWQ-37976,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.93,0.66,156.8,37.3,21.4,0.089,0.29,0.00029,0.011,3.26,0.00326,25.66,0.0,Tamil Nadu,Ramanathapuram,True,True,True,False
IWQ-37977,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.11,0.47,501.7,292.9,90.4,0.392,0.34,0.00034,0.679,0.79,0.00079,6.39,0.0,Tamil Nadu,Krishnagiri,True,True,True,False
IWQ-37978,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,6.62,13.65,238.1,140.1,44.1,0.167,2.6,0.0026,0.266,1.13,0.00113,19.69,9.5,Tamil Nadu,Tiruppur,True,True,True,False
IWQ-37979,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.12,5.94,1032.1,460.7,161.0,0.201,0.06,6e-05,0.036,0.18,0.00018,24.01,1147.7,Tamil Nadu,Tiruppur,True,True,True,False
IWQ-37980,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.86,0.57,248.1,97.0,34.6,0.205,0.27,0.00027,0.033,0.5,0.0005,21.81,0.0,Tamil Nadu,Chengalpattu,True,True,True,False
IWQ-37981,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.0,0.81,176.3,97.7,27.0,0.148,0.7,0.0007,0.123,6.41,0.00641,32.01,0.0,Tamil Nadu,Thanjavur,True,True,True,False
IWQ-37982,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.69,1.9,376.7,181.9,43.1,0.363,1.25,0.00125,0.172,5.85,0.00585,17.51,0.0,Tamil Nadu,Tiruchirappalli,True,True,True,False
IWQ-37983,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.29,12.93,479.8,155.9,189.9,0.034,0.32,0.00032,0.057,0.29,0.00029,31.19,3828.3,Tamil Nadu,Tiruvannamalai,True,True,True,False
IWQ-37984,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.58,0.3,1495.4,417.6,351.6,0.692,0.04,4e-05,0.346,1.51,0.00151,2.93,0.0,Tamil Nadu,Ramanathapuram,True,True,True,False
IWQ-37985,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.4,0.65,318.8,90.9,49.6,1.858,0.1,0.0001,0.272,8.85,0.00885,57.71,0.0,Tamil Nadu,Chennai,True,True,True,False
IWQ-37986,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Iron,6.81,1.24,315.8,114.0,76.2,0.913,6.85,0.00685,1.186,2.06,0.00206,5.14,0.0,Tamil Nadu,Theni,True,True,True,False
IWQ-37987,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.44,2.56,69.4,36.6,10.1,0.182,0.71,0.00071,0.091,5.97,0.00597,41.82,0.0,Tamil Nadu,Ramanathapuram,True,True,True,False
IWQ-37988,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.83,1.13,710.5,400.7,91.1,0.506,0.68,0.00068,0.055,0.86,0.00086,7.86,0.0,Tamil Nadu,Kanchipuram,True,True,True,False
IWQ-37989,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,6.82,4.19,301.4,125.2,35.7,1.077,0.11,0.00011,0.133,4.36,0.00436,89.95,0.0,Tamil Nadu,Virudhunagar,True,True,True,False
IWQ-37990,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.15,4.5,1294.6,462.2,282.1,0.584,0.12,0.00012,0.014,0.3,0.0003,19.57,302.8,Tamil Nadu,Vellore,True,True,True,False
IWQ-37991,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.1,0.6,174.3,90.2,29.8,0.269,0.1,0.0001,0.211,0.45,0.00045,12.46,0.0,Tamil Nadu,Nilgiris,True,True,True,False
IWQ-37992,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.59,0.82,634.0,255.1,100.6,0.077,1.58,0.00158,0.021,0.81,0.00081,27.37,0.0,Tamil Nadu,Salem,True,True,True,False
IWQ-37993,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.37,3.83,1019.5,580.1,332.4,0.578,0.33,0.00033,0.256,7.43,0.00743,2.07,0.0,Tamil Nadu,Nagapattinam,True,True,True,False
IWQ-37994,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.2,4.41,256.3,92.3,77.7,2.138,1.69,0.00169,0.155,0.58,0.00058,33.17,0.0,Tamil Nadu,Dharmapuri,True,True,True,False
IWQ-37995,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.76,0.6,221.4,141.7,69.9,0.363,0.21,0.00021,0.097,0.95,0.00095,1.45,0.0,Tamil Nadu,Coimbatore,True,True,True,False
IWQ-37996,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.44,0.82,326.7,155.1,51.6,0.282,5.14,0.00514,0.13,14.76,0.01476,128.12,0.0,Tamil Nadu,Dindigul,True,True,True,False
IWQ-37997,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,8.17,28.86,868.7,401.0,88.4,0.466,0.15,0.00015,0.3,1.03,0.00103,494.02,43962.1,Tamil Nadu,Dindigul,True,True,True,False
IWQ-37998,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.94,6.24,587.0,150.9,97.2,0.774,0.07,7e-05,0.052,9.04,0.00904,93.4,1.5,Tamil Nadu,Villupuram,True,True,True,False
IWQ-37999,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Uranium,6.69,2.34,1009.5,246.7,73.8,0.338,0.52,0.00052,0.194,31.96,0.03196,9.21,0.0,Tamil Nadu,Cuddalore,True,True,True,False
IWQ-38000,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,6.87,2.68,957.3,534.1,85.6,0.592,1.26,0.00126,0.037,10.0,0.01,243.76,0.0,Tamil Nadu,Villupuram,True,True,True,False
IWQ-38001,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.97,0.5,271.0,76.0,59.5,0.678,0.18,0.00018,0.025,4.96,0.00496,74.92,0.0,Tamil Nadu,Tirunelveli,True,True,True,False
IWQ-38002,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.77,0.41,231.0,91.8,33.5,0.454,0.08,8e-05,0.039,1.15,0.00115,15.0,0.0,Tamil Nadu,Dharmapuri,True,True,True,False
IWQ-38003,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Iron,8.03,2.84,481.4,207.9,63.9,0.951,0.6,0.0006,2.457,5.53,0.00553,6.38,7.6,Tamil Nadu,Chennai,True,True,True,False
IWQ-38004,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,pH,8.57,2.48,1349.8,693.7,257.2,0.143,0.27,0.00027,0.167,0.88,0.00088,3.44,0.0,Tamil Nadu,Kanchipuram,True,True,True,False
IWQ-38005,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.57,45.38,151.3,60.5,62.3,0.467,0.06,6e-05,0.028,0.49,0.00049,13.21,5170.1,Tamil Nadu,Pudukkottai,True,True,True,False
IWQ-38006,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.61,0.88,556.3,213.6,49.6,0.579,0.45,0.00045,0.067,1.67,0.00167,30.24,0.0,Tamil Nadu,Ramanathapuram,True,True,True,False
IWQ-38007,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,8.01,0.03,263.7,111.8,67.7,0.153,0.12,0.00012,0.081,4.46,0.00446,82.26,0.0,Tamil Nadu,Tiruppur,True,True,True,False
IWQ-38008,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.8,2.13,2488.0,1105.7,392.5,0.755,0.36,0.00036,0.093,20.78,0.02078,99.78,0.0,Tamil Nadu,Kanyakumari,True,True,True,False
IWQ-38009,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.29,6.63,456.1,236.3,183.2,0.11,0.24,0.00024,0.083,15.69,0.01569,12.98,5066.2,Tamil Nadu,Sivagangai,True,True,True,False
IWQ-38010,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.58,15.18,559.6,319.6,105.3,0.553,0.27,0.00027,0.029,2.14,0.00214,70.29,11059.1,Tamil Nadu,Erode,True,True,True,False
IWQ-38011,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.06,4.32,709.4,323.3,146.2,0.31,0.15,0.00015,0.154,5.54,0.00554,12.49,0.0,Tamil Nadu,Sivagangai,True,True,True,False
IWQ-38012,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.79,1.53,173.3,118.1,46.4,0.172,1.57,0.00157,0.028,11.91,0.01191,232.72,0.0,Tamil Nadu,Salem,True,True,True,False
IWQ-38013,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.97,4.81,1117.6,824.3,226.2,0.496,0.89,0.00089,0.415,3.07,0.00307,45.3,0.0,Tamil Nadu,Coimbatore,True,True,True,False
IWQ-38014,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.21,11.65,685.3,363.7,74.4,0.095,0.09,9e-05,0.521,0.45,0.00045,77.12,5233.5,Tamil Nadu,Villupuram,True,True,True,False
IWQ-38015,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.64,1.17,349.2,214.8,81.9,0.212,1.89,0.00189,0.157,0.44,0.00044,67.85,0.0,Tamil Nadu,Thoothukudi,True,True,True,False
IWQ-38016,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.37,2.93,467.0,241.8,76.2,0.837,1.38,0.00138,0.065,6.15,0.00615,49.06,0.0,Tamil Nadu,Nagapattinam,True,True,True,False
IWQ-38017,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.82,0.39,88.9,53.8,15.7,0.431,0.45,0.00045,0.056,0.79,0.00079,16.42,0.0,Tamil Nadu,Krishnagiri,True,True,True,False
IWQ-38018,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.86,53.56,798.2,300.9,143.7,0.084,0.55,0.00055,0.766,5.17,0.00517,113.13,1139.3,Tamil Nadu,Ramanathapuram,True,True,True,False
IWQ-38019,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,6.81,11.02,385.6,219.6,54.4,0.572,0.36,0.00036,0.048,2.24,0.00224,8.21,1382.4,Tamil Nadu,Tirunelveli,True,True,True,False
IWQ-38020,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.18,4.7,1544.4,570.7,198.8,0.97,0.14,0.00014,0.381,1.17,0.00117,164.83,0.0,Tamil Nadu,Chengalpattu,True,True,True,False
IWQ-38021,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.91,0.66,210.5,105.6,21.1,0.102,0.99,0.00099,0.023,0.16,0.00016,4.88,0.0,Tamil Nadu,Pudukkottai,True,True,True,False
IWQ-38022,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.68,0.15,491.3,123.4,125.8,0.602,0.04,4e-05,0.013,0.42,0.00042,48.74,0.0,Tamil Nadu,Salem,True,True,True,False
IWQ-38023,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.91,2.66,813.8,429.1,127.3,0.635,0.07,7e-05,0.205,3.28,0.00328,9.0,0.0,Tamil Nadu,Kanyakumari,True,True,True,False
IWQ-38024,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.24,0.92,427.3,216.2,47.7,0.139,0.56,0.00056,0.032,5.36,0.00536,30.28,0.0,Tamil Nadu,Chengalpattu,True,True,True,False
IWQ-38025,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.03,1.11,166.2,78.8,19.0,0.213,0.04,4e-05,0.039,3.47,0.00347,15.38,0.0,Tamil Nadu,Perambalur,True,True,True,False
IWQ-38026,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.25,0.47,690.9,248.3,388.9,1.137,1.24,0.00124,0.105,1.71,0.00171,26.22,0.0,Tamil Nadu,Pudukkottai,True,True,True,False
IWQ-38027,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.74,2.27,1683.4,941.6,345.2,0.305,1.61,0.00161,0.041,4.68,0.00468,89.06,0.0,Tamil Nadu,Kanyakumari,True,True,True,False
IWQ-38028,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.12,114.87,341.8,202.1,27.4,0.289,0.34,0.00034,0.087,1.07,0.00107,177.31,0.0,Tamil Nadu,Dindigul,True,True,True,False
IWQ-38029,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.29,10.55,871.6,281.2,110.2,0.144,0.01,1e-05,0.089,3.15,0.00315,15.28,1877.9,Tamil Nadu,Tenkasi,True,True,True,False
IWQ-38030,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,6.8,2.15,212.7,99.4,29.6,1.021,0.24,0.00024,0.083,13.79,0.01379,301.23,3.6,Tamil Nadu,Chennai,True,True,True,False
IWQ-38031,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.6,2.25,468.0,308.4,133.0,0.16,0.08,8e-05,0.04,2.57,0.00257,11.66,0.0,Tamil Nadu,Thoothukudi,True,True,True,False
