record_id,state_ut,state_code,district,city_or_town,source_type,source_subtype,season,sample_date,pH,tds_mg_L,turbidity_NTU,total_hardness_mg_L,chloride_mg_L,nitrate_mg_L,fluoride_mg_L,arsenic_ug_L,uranium_ug_L,iron_mg_L,fecal_coliform_MPN_100mL,arsenic_mg_L,uranium_mg_L,has_chemical_hazard,has_biological_hazard,has_physical_issue,do_not_boil,boil_recommended,breach_details,alert_category,action_code,display_color,is_potable
IWQ-39008,Tamil Nadu,TN,Ranipet,Ranipet,Groundwater,Dug well,Pre-monsoon,2024-06-12,6.86,1267.6,1.98,707.9,145.1,22.57,0.714,0.45,0.65,0.063,11.5,0.00045,0.00065,False,True,True,False,True,Coliform: 11 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-39014,Tamil Nadu,TN,Dindigul,Dindigul,Groundwater,Hand pump,Pre-monsoon,2024-04-16,7.36,1238.3,1.79,733.9,141.2,370.94,0.115,0.13,1.4,0.353,0.0,0.00013,0.0014,True,False,True,True,False,Nitrate: 370.94 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39020,Tamil Nadu,TN,Pudukkottai,Pudukkottai,Groundwater,Bore well,Post-monsoon,2024-10-26,7.58,667.8,3.14,153.8,94.1,18.86,0.36,0.12,9.65,2.575,0.0,0.00012,0.00965,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39030,Tamil Nadu,TN,Nilgiris,Udhagamandalam,Groundwater,Bore well,Post-monsoon,2024-11-17,7.75,680.4,0.84,174.0,198.6,18.87,0.318,0.21,4.28,1.055,0.0,0.00021,0.00428,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39031,Tamil Nadu,TN,Karur,Karur,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-05-23,7.06,1281.3,0.83,849.9,177.3,12.96,0.081,0.47,0.72,0.229,0.0,0.00047,0.00072,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39056,Tamil Nadu,TN,Sivagangai,Sivagangai,Groundwater,Bore well,Post-monsoon,2024-10-09,6.91,261.7,16.03,142.2,45.3,31.19,0.242,3.64,1.35,1.612,0.0,0.00364,0.00135,True,False,True,True,False,Turbidity: 16.03 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39078,Tamil Nadu,TN,Tenkasi,Tenkasi,Piped tap water,Rural tap (JJM),Post-monsoon,2024-10-07,6.58,1764.0,0.71,876.5,368.9,66.2,1.003,0.12,20.05,0.08,0.0,0.00012,0.02005,True,False,True,True,False,Nitrate: 66.2 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39079,Tamil Nadu,TN,Tirunelveli,Tirunelveli,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-05-02,7.87,1027.8,1.37,640.0,263.0,42.89,0.251,0.28,1.6,0.015,0.0,0.00028,0.0016,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39102,Tamil Nadu,TN,Thoothukudi,Thoothukudi,Groundwater,Bore well,Pre-monsoon,2024-05-23,7.78,891.0,1.83,540.6,214.7,14.34,0.135,0.11,7.49,1.571,0.0,0.00011,0.00749,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39113,Tamil Nadu,TN,Sivagangai,Sivagangai,Groundwater,Bore well,Post-monsoon,2024-10-21,7.22,250.4,0.61,97.3,29.2,31.23,0.474,0.27,2.82,2.905,0.0,0.00027,0.00282,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39121,Tamil Nadu,TN,Pudukkottai,Pudukkottai,Groundwater,Hand pump,Post-monsoon,2024-10-23,6.91,1779.6,3.84,893.5,327.2,4.85,0.24,0.22,14.08,0.306,0.0,0.00022,0.01408,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39164,Tamil Nadu,TN,Cuddalore,Cuddalore,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-19,7.61,1866.2,0.4,642.2,278.3,12.29,0.353,1.24,5.25,0.044,0.0,0.00124,0.00525,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39169,Tamil Nadu,TN,Tiruvallur,Tiruvallur,Piped tap water,Rural tap (JJM),Post-monsoon,2024-10-10,8.08,1075.7,0.67,840.1,145.5,32.4,0.253,0.12,4.56,0.07,0.0,0.00012,0.00456,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39175,Tamil Nadu,TN,Chennai,Chennai,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-03,8.24,1492.7,0.51,813.1,80.7,22.07,0.37,0.26,0.81,0.164,0.0,0.00026,0.00081,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39177,Tamil Nadu,TN,Tiruvannamalai,Tiruvannamalai,Groundwater,Dug well,Post-monsoon,2024-10-27,7.36,1255.1,2.97,624.7,221.9,47.73,0.271,0.13,12.72,0.166,0.0,0.00013,0.01272,True,False,True,True,False,Nitrate: 47.73 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39179,Tamil Nadu,TN,Tiruvallur,Tiruvallur,Groundwater,Bore well,Pre-monsoon,2024-05-21,7.0,322.4,5.55,117.2,88.6,33.19,0.147,0.14,18.77,1.45,0.0,0.00014,0.01877,True,False,True,True,False,Turbidity: 5.55 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39224,Tamil Nadu,TN,Sivagangai,Sivagangai,Groundwater,Hand pump,Post-monsoon,2024-11-19,6.89,1429.9,2.15,632.6,186.5,44.71,0.143,0.21,2.93,0.055,0.0,0.00021,0.00293,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39226,Tamil Nadu,TN,Tirunelveli,Tirunelveli,Surface water,Pond/Lake,Pre-monsoon,2024-05-26,7.81,2609.9,1.55,1505.9,553.3,5.69,0.453,2.68,3.07,1.264,7909.0,0.00268,0.00307,True,True,True,True,False,Coliform: 7909 MPN (Max: 0); TDS: 2609.9 mg/L (Max: 2000),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39234,Tamil Nadu,TN,Perambalur,Perambalur,Groundwater,Bore well,Post-monsoon,2024-10-24,8.1,1364.9,1.18,1019.1,191.3,25.18,0.585,1.57,4.0,0.043,0.0,0.00157,0.004,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39240,Tamil Nadu,TN,Madurai,Madurai,Groundwater,Bore well,Pre-monsoon,2024-04-09,7.84,1384.7,1.2,459.0,217.6,11.58,0.518,0.68,0.35,1.189,0.0,0.00068,0.00035,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39242,Tamil Nadu,TN,Karur,Karur,Groundwater,Bore well,Post-monsoon,2024-10-02,7.02,1235.7,4.3,740.9,306.2,244.56,0.42,1.82,23.46,0.221,0.0,0.00182,0.02346,True,False,True,True,False,Nitrate: 244.56 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39250,Tamil Nadu,TN,Cuddalore,Cuddalore,Groundwater,Dug well,Post-monsoon,2024-11-16,7.09,1854.4,2.55,1165.4,601.7,14.29,0.397,0.23,11.5,0.115,0.0,0.00023,0.0115,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39253,Tamil Nadu,TN,Tiruvallur,Tiruvallur,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-16,7.38,224.0,0.58,133.0,68.1,9.08,0.296,0.02,0.5,1.072,0.0,2e-05,0.0005,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39292,Tamil Nadu,TN,Nilgiris,Udhagamandalam,Groundwater,Bore well,Pre-monsoon,2024-04-05,6.94,731.1,1.25,356.6,166.8,44.67,0.119,0.1,4.7,2.105,0.0,0.0001,0.0047,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39293,Tamil Nadu,TN,Erode,Erode,Groundwater,Bore well,Pre-monsoon,2024-04-22,7.86,1501.3,2.25,600.8,203.0,1028.44,1.419,0.09,2.58,0.04,0.0,9e-05,0.00258,True,False,True,True,False,Nitrate: 1028.44 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39300,Tamil Nadu,TN,Ramanathapuram,Ramanathapuram,Groundwater,Dug well,Post-monsoon,2024-10-18,7.77,265.1,3.05,71.9,45.2,10.43,0.247,2.03,1.3,1.647,0.0,0.00203,0.0013,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39313,Tamil Nadu,TN,Nagapattinam,Nagapattinam,Groundwater,Bore well,Post-monsoon,2024-11-20,7.1,431.8,1.32,200.5,51.6,20.66,0.149,0.2,4.94,1.65,0.0,0.0002,0.00494,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39317,Tamil Nadu,TN,Coimbatore,Coimbatore,Groundwater,Dug well,Post-monsoon,2024-10-17,7.23,275.9,4.08,182.0,28.7,10.35,0.864,0.06,1.27,1.835,0.0,6e-05,0.00127,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39327,Tamil Nadu,TN,Thoothukudi,Thoothukudi,Groundwater,Dug well,Post-monsoon,2024-10-12,8.16,1557.1,2.97,648.4,180.4,4.28,0.158,0.29,6.27,0.462,0.0,0.00029,0.00627,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39344,Tamil Nadu,TN,Chennai,Chennai,Groundwater,Bore well,Pre-monsoon,2024-04-20,8.01,1255.0,2.62,620.9,220.0,25.17,3.922,0.21,7.05,0.444,0.0,0.00021,0.00705,True,False,True,True,False,Fluoride: 3.922 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39362,Tamil Nadu,TN,Ranipet,Ranipet,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-04-11,7.77,1875.5,0.13,1083.8,337.6,9.75,1.034,2.37,7.91,0.045,0.0,0.00237,0.00791,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39363,Tamil Nadu,TN,Chennai,Chennai,Surface water,River,Pre-monsoon,2024-05-13,6.84,1163.7,58.04,626.8,126.0,24.5,0.177,0.26,0.15,1.025,26916.2,0.00026,0.00015,True,True,True,True,False,Coliform: 26916 MPN (Max: 0); Turbidity: 58.04 NTU (Max: 5.0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39383,Tamil Nadu,TN,Sivagangai,Sivagangai,Groundwater,Hand pump,Pre-monsoon,2024-05-12,7.09,1953.6,0.44,702.9,206.3,32.1,0.177,0.15,1.92,0.527,0.0,0.00015,0.00192,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39400,Tamil Nadu,TN,Ramanathapuram,Ramanathapuram,Piped tap water,Municipal tap,Pre-monsoon,2024-04-16,8.2,1192.8,0.77,915.7,165.2,106.89,0.618,0.61,0.92,0.085,0.0,0.00061,0.00092,True,False,True,True,False,Nitrate: 106.89 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39429,Tamil Nadu,TN,Perambalur,Perambalur,Piped tap water,Municipal tap,Pre-monsoon,2024-05-03,7.25,1644.7,0.99,611.2,385.5,46.85,0.381,0.43,21.46,0.138,0.0,0.00043,0.02146,True,False,True,True,False,Nitrate: 46.85 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39441,Tamil Nadu,TN,Nilgiris,Udhagamandalam,Groundwater,Bore well,Pre-monsoon,2024-06-21,7.23,1064.5,1.32,639.8,186.6,5.33,0.264,1.01,3.07,0.088,0.0,0.00101,0.00307,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39442,Tamil Nadu,TN,Karur,Karur,Groundwater,Hand pump,Post-monsoon,2024-11-02,7.68,1124.3,1.66,637.9,217.7,857.08,0.425,0.16,7.92,0.207,0.0,0.00016,0.00792,True,False,True,True,False,Nitrate: 857.08 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39443,Tamil Nadu,TN,Villupuram,Villupuram,Groundwater,Hand pump,Post-monsoon,2024-10-01,7.86,1094.3,3.75,634.2,136.5,20.14,0.694,0.49,1.79,0.078,0.0,0.00049,0.00179,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39446,Tamil Nadu,TN,Tiruvallur,Tiruvallur,Groundwater,Bore well,Pre-monsoon,2024-04-02,7.83,1042.2,3.49,769.5,174.9,135.85,0.601,0.9,3.57,0.446,0.0,0.0009,0.00357,True,False,True,True,False,Nitrate: 135.85 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39449,Tamil Nadu,TN,Erode,Erode,Groundwater,Hand pump,Pre-monsoon,2024-05-01,6.78,1435.2,4.0,823.8,360.7,2091.25,0.885,0.13,3.13,0.107,0.0,0.00013,0.00313,True,False,True,True,False,Nitrate: 2091.25 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39452,Tamil Nadu,TN,Nagapattinam,Nagapattinam,Groundwater,Bore well,Pre-monsoon,2024-04-28,7.02,1644.1,2.76,1363.2,192.4,7.08,0.086,0.65,3.89,0.042,0.0,0.00065,0.00389,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39485,Tamil Nadu,TN,Tirunelveli,Tirunelveli,Piped tap water,Municipal tap,Post-monsoon,2024-11-03,7.32,1119.6,3.11,724.0,185.2,25.4,0.147,0.67,0.19,0.061,0.0,0.00067,0.00019,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39508,Tamil Nadu,TN,Vellore,Vellore,Groundwater,Dug well,Post-monsoon,2024-11-18,7.8,1043.9,3.8,418.0,217.6,8.9,0.216,1.52,1.02,2.562,31.6,0.00152,0.00102,True,True,False,True,False,Coliform: 31 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39510,Tamil Nadu,TN,Chennai,Chennai,Groundwater,Bore well,Pre-monsoon,2024-04-23,7.89,1631.8,4.49,639.6,296.5,16.36,0.274,0.44,10.34,0.408,0.0,0.00044,0.01034,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39512,Tamil Nadu,TN,Namakkal,Namakkal,Piped tap water,Municipal tap,Pre-monsoon,2024-06-11,7.19,176.2,0.96,63.8,36.4,21.06,0.472,0.59,1.8,1.535,0.0,0.00059,0.0018,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39531,Tamil Nadu,TN,Perambalur,Perambalur,Groundwater,Bore well,Pre-monsoon,2024-05-19,7.86,1568.4,1.28,737.0,403.2,56.65,0.363,0.19,2.42,0.041,0.0,0.00019,0.00242,True,False,True,True,False,Nitrate: 56.65 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39534,Tamil Nadu,TN,Karur,Karur,Groundwater,Dug well,Pre-monsoon,2024-06-11,7.74,1867.4,2.54,799.7,248.4,207.1,1.762,0.16,0.88,0.773,0.0,0.00016,0.00088,True,False,True,True,False,Fluoride: 1.762 mg/L (Max: 1.5); Nitrate: 207.1 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39537,Tamil Nadu,TN,Chennai,Chennai,Groundwater,Dug well,Post-monsoon,2024-10-12,7.23,1722.4,14.65,556.4,356.1,26.93,1.061,0.25,3.16,1.114,0.0,0.00025,0.00316,True,False,True,True,False,Turbidity: 14.65 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39538,Tamil Nadu,TN,Karur,Karur,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-04-02,7.35,1847.5,0.11,634.6,483.9,21.24,0.373,0.06,1.47,0.051,0.0,6e-05,0.00147,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39546,Tamil Nadu,TN,Madurai,Madurai,Groundwater,Bore well,Post-monsoon,2024-10-07,7.94,1381.2,1.57,654.8,243.6,8.05,0.343,0.32,2.82,0.138,5.8,0.00032,0.00282,False,True,True,False,True,Coliform: 5 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-39556,Tamil Nadu,TN,Namakkal,Namakkal,Groundwater,Dug well,Post-monsoon,2024-11-01,8.28,1196.9,2.71,601.3,236.9,41.96,1.762,0.05,2.91,0.382,0.0,5e-05,0.00291,True,False,True,True,False,Fluoride: 1.762 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39585,Tamil Nadu,TN,Villupuram,Villupuram,Groundwater,Hand pump,Pre-monsoon,2024-06-28,7.55,1842.2,4.38,740.8,219.8,469.06,0.413,0.36,0.38,0.02,0.0,0.00036,0.00038,True,False,True,True,False,Nitrate: 469.06 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39598,Tamil Nadu,TN,Tenkasi,Tenkasi,Groundwater,Bore well,Post-monsoon,2024-10-17,7.49,1489.7,1.46,904.8,362.2,45.57,0.297,0.53,8.93,0.251,0.0,0.00053,0.00893,True,False,True,True,False,Nitrate: 45.57 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39605,Tamil Nadu,TN,Chennai,Chennai,Groundwater,Bore well,Pre-monsoon,2024-05-01,7.31,1768.2,3.94,1027.0,324.1,40.95,0.637,0.2,0.26,0.133,0.0,0.0002,0.00026,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39606,Tamil Nadu,TN,Erode,Erode,Groundwater,Hand pump,Pre-monsoon,2024-04-03,7.94,1079.7,0.24,667.6,196.3,8.59,0.316,1.64,2.56,0.15,3.9,0.00164,0.00256,False,True,True,False,True,Coliform: 3 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-39614,Tamil Nadu,TN,Tenkasi,Tenkasi,Piped tap water,Municipal tap,Post-monsoon,2024-10-09,7.19,1073.6,0.41,754.8,136.9,57.8,0.128,0.3,5.23,0.128,0.0,0.0003,0.00523,True,False,True,True,False,Nitrate: 57.8 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39616,Tamil Nadu,TN,Nagapattinam,Nagapattinam,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-05-13,7.17,618.8,1.11,609.4,151.1,9.81,0.641,1.01,6.3,0.021,0.0,0.00101,0.0063,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39641,Tamil Nadu,TN,Karur,Karur,Piped tap water,Rural tap (JJM),Post-monsoon,2024-10-16,7.41,1389.0,0.38,846.5,221.9,26.97,0.185,0.12,26.77,0.165,0.0,0.00012,0.02677,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39644,Tamil Nadu,TN,Vellore,Vellore,Groundwater,Hand pump,Pre-monsoon,2024-04-03,7.63,1653.3,2.93,1289.9,237.3,8.36,0.163,1.95,21.07,2.63,0.0,0.00195,0.02107,True,False,True,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39674,Tamil Nadu,TN,Vellore,Vellore,Groundwater,Bore well,Post-monsoon,2024-11-28,7.9,1308.0,3.4,988.0,251.1,23.53,1.467,0.33,0.21,0.433,3.6,0.00033,0.00021,False,True,True,False,True,Coliform: 3 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-39676,Tamil Nadu,TN,Pudukkottai,Pudukkottai,Groundwater,Dug well,Pre-monsoon,2024-06-07,7.95,1318.4,2.82,601.7,515.6,15.86,0.095,0.09,2.22,0.247,0.0,9e-05,0.00222,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39685,Tamil Nadu,TN,Pudukkottai,Pudukkottai,Piped tap water,Rural tap (JJM),Post-monsoon,2024-10-03,7.32,699.5,1.78,373.2,154.3,25.0,0.155,2.54,0.68,1.648,0.0,0.00254,0.00068,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39697,Tamil Nadu,TN,Salem,Salem,Groundwater,Bore well,Pre-monsoon,2024-05-02,7.63,1705.8,2.57,648.1,331.5,84.49,0.378,0.25,2.52,0.051,0.0,0.00025,0.00252,True,False,True,True,False,Nitrate: 84.49 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39700,Tamil Nadu,TN,Pudukkottai,Pudukkottai,Groundwater,Hand pump,Pre-monsoon,2024-04-20,7.28,1357.7,2.03,449.1,117.7,8.11,0.287,0.3,0.79,1.188,0.0,0.0003,0.00079,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39705,Tamil Nadu,TN,Salem,Salem,Surface water,Pond/Lake,Post-monsoon,2024-10-06,7.41,1215.9,4.65,733.6,353.6,33.92,0.208,0.2,2.08,0.226,2987.6,0.0002,0.00208,False,True,True,False,True,Coliform: 2987 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-39718,Tamil Nadu,TN,Tiruchirappalli,Tiruchirappalli,Groundwater,Bore well,Pre-monsoon,2024-05-26,6.94,1566.5,3.84,801.9,336.7,6.34,0.53,0.33,1.14,0.074,0.0,0.00033,0.00114,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39724,Tamil Nadu,TN,Chennai,Chennai,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-06-24,7.1,1123.9,2.41,621.5,77.1,5.0,0.243,0.11,0.98,0.351,0.0,0.00011,0.00098,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39741,Tamil Nadu,TN,Villupuram,Villupuram,Groundwater,Hand pump,Post-monsoon,2024-11-17,7.0,1973.9,1.83,702.9,393.6,490.56,0.331,1.08,3.81,0.064,0.0,0.00108,0.00381,True,False,True,True,False,Nitrate: 490.56 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-39742,Tamil Nadu,TN,Tiruppur,Tiruppur,Groundwater,Dug well,Pre-monsoon,2024-05-22,7.71,1709.3,2.03,820.0,581.7,15.74,0.64,0.7,11.19,0.267,0.0,0.0007,0.01119,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39751,Tamil Nadu,TN,Ranipet,Ranipet,Piped tap water,Municipal tap,Post-monsoon,2024-10-04,7.3,1171.6,0.44,766.5,362.7,7.64,0.409,0.05,3.74,0.367,0.0,5e-05,0.00374,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39754,Tamil Nadu,TN,Sivagangai,Sivagangai,Groundwater,Hand pump,Pre-monsoon,2024-05-02,7.58,1250.4,1.89,613.6,260.1,14.39,1.077,0.53,7.37,0.561,0.0,0.00053,0.00737,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-39780,Tamil Nadu,TN,Ranipet,Ranipet,Groundwater,Hand pump,Post-monsoon,2024-11-02,7.21,1364.2,3.2,1159.3,357.5,32.47,2.51,0.3,15.75,0.094,14.8,0.0003,0.01575,True,True,True,True,False,Fluoride: 2.51 mg/L (Max: 1.5); Coliform: 14 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
